OBSID,Objname,RAdeg,DEdeg
1054805199,J041447.39+280305.5,63.69748,28.05153
1054806020,J042026.06+280409.0,65.10861,28.06918
1054806199,J042203.14+282539.1,65.51311,28.42753
1054806221,J042155.63+275506.1,65.48181,27.91838
1054806238,J041926.26+282614.2,64.85944,28.43729
1054807104,J041941.26+274948.1,64.92195,27.83004
1054808135,J041738.94+283300.5,64.41228,28.55016
1054808148,J041847.02+282007.4,64.69595,28.33541
1054808152,J041539.16+281858.5,63.91318,28.31626
1054808192,J041505.15+280846.0,63.77148,28.14613
1054808194,J041628.10+280735.7,64.11711,28.12659
1054811037,J041634.44+311241.9,64.14351,31.21165
1054812162,J042049.81+300915.3,65.20757,30.15425
1059715200,J000904.85+581648.0,2.2702201,58.2800117
1059804205,J032549.83+311023.8,51.45763,31.17329
1059805171,J031820.69+300248.1,49.58622,30.0467
1059806082,J033035.92+303024.1,52.64968,30.5067
1059806176,J033128.86+303053.1,52.87029,30.51477
1059808080,J032838.67+305657.9,52.16114,30.94942
1059809011,J032743.40+311720.3,51.93086,31.28898
1059809022,J032627.77+311140.6,51.61572,31.19462
1059809137,J032846.19+311638.5,52.19246,31.27738
1059809138,J032934.29+311743.3,52.3929,31.29538
1059809143,J032926.82+312647.4,52.36176,31.44651
1059809237,J033025.97+310217.7,52.60823,31.03826
1059813038,J033401.66+311439.7,53.50695,31.24437
1060615200,J000904.85+581648.0,2.2702201,58.2800117
1060901027,J054221.24-015910.6,85.5885,-1.986289
1060901030,J054304.55-020906.4,85.76899,-2.151799
1060901043,J054209.06-020817.4,85.53775,-2.138167
1060901048,J054152.58-020351.5,85.46912,-2.064333
1060901059,J054042.81-014717.1,85.17841,-1.788098
1060901069,J054124.24-014935.0,85.35104,-1.826396
1060901088,J054154.51-014313.9,85.47716,-1.720552
1060901106,J054124.51-022236.4,85.35214,-2.376799
1060901112,J054147.05-021637.9,85.44605,-2.277219
1060901121,J054236.42-022039.8,85.65175,-2.344409
1060901128,J054044.82-021150.1,85.18679,-2.197255
1060901131,J054143.17-020354.3,85.42988,-2.065084
1060901137,J054005.92-020327.1,85.0247,-2.057553
1060901146,J054101.88-015857.6,85.25787,-1.98268
1060901166,J054322.82-021608.9,85.84512,-2.269161
1060901173,J054347.22-022721.6,85.94678,-2.456025
1060901211,J053940.17-022048.0,84.91738,-2.346677
1060902001,J053412.82-012037.8,83.55345,-1.34385
1060902003,J053456.92-012254.7,83.7372,-1.381867
1060902010,J053343.26-010834.7,83.43026,-1.142983
1060902048,J053735.43-012504.2,84.39763,-1.41786
1060902050,J053619.23-012358.7,84.08016,-1.399662
1060902073,J053530.15-011830.0,83.87566,-1.308341
1060902076,J053539.14-014322.2,83.91312,-1.72286
1060902088,J053520.93-013202.2,83.83724,-1.533945
1060902094,J053540.09-014201.5,83.91707,-1.70042
1060902121,J053802.61-020444.6,84.51088,-2.079059
1060902139,J054032.39-014237.9,85.13496,-1.710544
1060902141,J053957.97-013155.4,84.99155,-1.532059
1060902150,J053934.78-013211.9,84.89495,-1.536651
1060902153,J053814.11-021559.7,84.55882,-2.2666
1060902162,J053901.37-021827.4,84.75572,-2.307627
1060902187,J053756.30-014255.5,84.4846,-1.715421
1060902198,J053759.86-015012.7,84.49943,-1.836888
1060902214,J053940.26-015523.6,84.91776,-1.923234
1060902222,J053935.47-015903.3,84.89783,-1.984274
1060902249,J053805.81-013356.0,84.52423,-1.565573
1060903014,J053945.64-003557.2,84.94019,-0.5992359
1060903028,J053821.44-003344.7,84.58934,-0.5624227
1060903069,J053706.24+000855.1,84.27603,0.1486442
1060903076,J053713.06-001152.7,84.30443,-0.1979982
1060903168,J053837.72+000139.1,84.65717,0.0275388
1060903172,J053929.27+000339.0,84.87199,0.0608447
1060903227,J053702.15-002835.5,84.25896,-0.4765293
1060903235,J053720.55-003255.5,84.33566,-0.5487581
1060903249,J053654.51-002505.0,84.22715,-0.4180768
1060904076,J054330.32-002900.7,85.87634,-0.4835395
1060904179,J054349.74+003535.6,85.95729,0.5932467
1060904250,J054118.52+002725.5,85.32718,0.4570998
1060905005,J054034.17-012153.9,85.1424,-1.364981
1060905023,J054102.47-011738.0,85.26031,-1.293891
1060905064,J054228.53-004205.7,85.61888,-0.7016014
1060905237,J053951.20-004354.9,84.96334,-0.7319232
1060907105,J054916.36-011604.2,87.31818,-1.267844
1060908046,J054618.89-000538.1,86.57873,-0.0939352
1060908048,J054607.88-001156.8,86.53284,-0.1991351
1060908178,J054503.35-011003.7,86.26396,-1.167709
1060908195,J054512.30-011336.8,86.30126,-1.2269
1060909001,J054645.81+001702.4,86.69091,0.2840185
1060909015,J054612.67+001113.0,86.5528,0.1869533
1060909017,J054609.25+001332.8,86.53857,0.2257828
1060909126,J054644.09+001803.0,86.68372,0.3008582
1060909191,J054717.27+003821.3,86.82198,0.6392617
1060909198,J054735.76+003839.8,86.89901,0.6444076
1060909217,J054557.38+002022.1,86.48912,0.3394921
1060909233,J054650.22+000439.6,86.70927,0.0776819
1060910027,J053730.01-004851.8,84.37508,-0.8143994
1060910030,J053520.27-005014.4,83.83446,-0.8373576
1060910033,J053558.01-005419.5,83.99174,-0.9054322
1060910036,J053434.68-005134.0,83.64454,-0.8594652
1060910066,J053630.68-001843.9,84.12784,-0.3122138
1060910069,J053301.72-002102.6,83.25717,-0.3507483
1060910080,J053530.84-001052.9,83.87852,-0.1813667
1060910107,J053508.69-004343.9,83.78624,-0.7288767
1060910112,J053520.17-004213.7,83.83405,-0.703831
1060910116,J053410.33-004714.7,83.54308,-0.7874371
1060910121,J053427.63-004405.3,83.61514,-0.7348294
1060910142,J053408.22-003129.8,83.53428,-0.5249539
1060910147,J053446.86-002612.5,83.69525,-0.4368243
1060910149,J053552.98-002346.1,83.97079,-0.3961513
1060910161,J053546.00-005752.2,83.94167,-0.96451
1060910194,J053705.90-003223.7,84.27462,-0.5399403
1060910235,J053708.81-003554.5,84.28674,-0.5984948
1060910240,J053545.03-003739.5,83.93766,-0.6276411
1060911020,J054027.22+015906.6,85.11343,1.985184
1060912153,J054902.36+010731.0,87.25986,1.125305
1060913242,J054801.06+003430.0,87.00445,0.5750248
1060914046,J053405.73+000905.4,83.5239,0.1515277
1060915148,J054253.72+005457.9,85.72385,0.9160878
1060915194,J054148.21+004247.6,85.4509,0.7132325
1061208102,J040951.13+244621.0,62.46305,24.77252
1061601032,J043901.63+233602.9,69.75681,23.60082
1061602135,J043540.94+241108.8,68.92062,24.1858
1061604112,J043920.94+254501.5,69.83726,25.75044
1061604149,J043619.10+254259.0,69.07959,25.71639
1061604187,J043828.58+261049.4,69.61912,26.18041
1061605076,J043558.81+243840.4,68.99507,24.64457
1061605123,J043455.42+242853.0,68.73093,24.4814
1061608129,J044237.69+251536.9,70.65708,25.26027
1061609002,J044049.50+255118.9,70.20629,25.85527
1061610174,J043051.38+244222.3,67.71411,24.7062
1061614105,J042653.54+260653.9,66.72309,26.11498
1061614138,J042920.70+263340.4,67.33627,26.56123
1061614170,J043044.23+260124.7,67.68433,26.02354
1061614231,J042704.69+260616.0,66.76955,26.10446
1061616178,J043114.44+271017.9,67.81017,27.17164
1063615200,J000904.85+581648.0,2.2702201,58.2800117
1063715200,J000904.85+581648.0,2.2702201,58.2800117
1064501014,J041506.50+272813.5,63.77712,27.47044
1064501168,J041447.30+264626.4,63.69709,26.774
1064501196,J041447.86+264811.0,63.69942,26.80306
1064504121,J041542.78+290959.8,63.92828,29.16662
1064504247,J041301.55+293445.8,63.25648,29.57939
1064505126,J041413.58+281249.1,63.5566,28.21366
1064505127,J041449.27+281230.4,63.70533,28.20846
1064505128,J041414.59+282758.0,63.56081,28.46613
1064505134,J041327.22+281624.6,63.36343,28.27352
1064505199,J041447.39+280305.5,63.69748,28.05153
1064506020,J042026.06+280409.0,65.10861,28.06918
1064506199,J042203.14+282539.1,65.51311,28.42753
1064506221,J042155.63+275506.1,65.48181,27.91838
1064506238,J041926.26+282614.2,64.85944,28.43729
1064508135,J041738.94+283300.5,64.41228,28.55016
1064508148,J041847.02+282007.4,64.69595,28.33541
1064508152,J041539.16+281858.5,63.91318,28.31626
1064508192,J041505.15+280846.0,63.77148,28.14613
1064508194,J041628.10+280735.7,64.11711,28.12659
1064511037,J041634.44+311241.9,64.14351,31.21165
1064512162,J042049.81+300915.3,65.20757,30.15425
1064601027,J054221.24-015910.6,85.5885,-1.986289
1064601030,J054304.55-020906.4,85.76899,-2.151799
1064601043,J054209.06-020817.4,85.53775,-2.138167
1064601048,J054152.58-020351.5,85.46912,-2.064333
1064601059,J054042.81-014717.1,85.17841,-1.788098
1064601088,J054154.51-014313.9,85.47716,-1.720552
1064601106,J054124.51-022236.4,85.35214,-2.376799
1064601112,J054147.05-021637.9,85.44605,-2.277219
1064601121,J054236.42-022039.8,85.65175,-2.344409
1064601128,J054044.82-021150.1,85.18679,-2.197255
1064601131,J054143.17-020354.3,85.42988,-2.065084
1064601137,J054005.92-020327.1,85.0247,-2.057553
1064601146,J054101.88-015857.6,85.25787,-1.98268
1064601166,J054322.82-021608.9,85.84512,-2.269161
1064601173,J054347.22-022721.6,85.94678,-2.456025
1064601211,J053940.17-022048.0,84.91738,-2.346677
1064601219,J053939.37-021704.5,84.91408,-2.284585
1064602001,J053412.82-012037.8,83.55345,-1.34385
1064602003,J053456.92-012254.7,83.7372,-1.381867
1064602048,J053735.43-012504.2,84.39763,-1.41786
1064602050,J053619.23-012358.7,84.08016,-1.399662
1064602070,J053539.16-011149.1,83.91319,-1.196975
1064602073,J053530.15-011830.0,83.87566,-1.308341
1064602088,J053520.93-013202.2,83.83724,-1.533945
1064602121,J053802.61-020444.6,84.51088,-2.079059
1064602139,J054032.39-014237.9,85.13496,-1.710544
1064602150,J053934.78-013211.9,84.89495,-1.536651
1064602153,J053814.11-021559.7,84.55882,-2.2666
1064602162,J053901.37-021827.4,84.75572,-2.307627
1064602187,J053756.30-014255.5,84.4846,-1.715421
1064602222,J053935.47-015903.3,84.89783,-1.984274
1064602249,J053805.81-013356.0,84.52423,-1.565573
1064603014,J053945.64-003557.2,84.94019,-0.5992359
1064603028,J053821.44-003344.7,84.58934,-0.5624227
1064603069,J053706.24+000855.1,84.27603,0.1486442
1064603076,J053713.06-001152.7,84.30443,-0.1979982
1064603168,J053837.72+000139.1,84.65717,0.0275388
1064603227,J053702.15-002835.5,84.25896,-0.4765293
1064603235,J053720.55-003255.5,84.33566,-0.5487581
1064603249,J053654.51-002505.0,84.22715,-0.4180768
1064604076,J054330.32-002900.7,85.87634,-0.4835395
1064604179,J054349.74+003535.6,85.95729,0.5932467
1064604250,J054118.52+002725.5,85.32718,0.4570998
1064605023,J054102.47-011738.0,85.26031,-1.293891
1064605064,J054228.53-004205.7,85.61888,-0.7016014
1064605202,J053919.27-010358.1,84.83031,-1.066151
1064605237,J053951.20-004354.9,84.96334,-0.7319232
1064608020,J054525.13-003723.0,86.35474,-0.6230605
1064608046,J054618.89-000538.1,86.57873,-0.0939352
1064608048,J054607.88-001156.8,86.53284,-0.1991351
1064608195,J054512.30-011336.8,86.30126,-1.2269
1064609001,J054645.81+001702.4,86.69091,0.2840185
1064609015,J054612.67+001113.0,86.5528,0.1869533
1064609017,J054609.25+001332.8,86.53857,0.2257828
1064609126,J054644.09+001803.0,86.68372,0.3008582
1064609191,J054717.27+003821.3,86.82198,0.6392617
1064609198,J054735.76+003839.8,86.89901,0.6444076
1064609217,J054557.38+002022.1,86.48912,0.3394921
1064609233,J054650.22+000439.6,86.70927,0.0776819
1064610027,J053730.01-004851.8,84.37508,-0.8143994
1064610030,J053520.27-005014.4,83.83446,-0.8373576
1064610033,J053558.01-005419.5,83.99174,-0.9054322
1064610036,J053434.68-005134.0,83.64454,-0.8594652
1064610066,J053630.68-001843.9,84.12784,-0.3122138
1064610069,J053301.72-002102.6,83.25717,-0.3507483
1064610080,J053530.84-001052.9,83.87852,-0.1813667
1064610107,J053508.69-004343.9,83.78624,-0.7288767
1064610112,J053520.17-004213.7,83.83405,-0.703831
1064610121,J053427.63-004405.3,83.61514,-0.7348294
1064610142,J053408.22-003129.8,83.53428,-0.5249539
1064610149,J053552.98-002346.1,83.97079,-0.3961513
1064610161,J053546.00-005752.2,83.94167,-0.96451
1064610182,J053442.83-002742.4,83.67847,-0.4617879
1064610194,J053705.90-003223.7,84.27462,-0.5399403
1064610235,J053708.81-003554.5,84.28674,-0.5984948
1064611020,J054027.22+015906.6,85.11343,1.985184
1064612013,J054805.85+013929.2,87.02441,1.658127
1064612153,J054902.36+010731.0,87.25986,1.125305
1064613242,J054801.06+003430.0,87.00445,0.5750248
1064614046,J053405.73+000905.4,83.5239,0.1515277
1064615148,J054253.72+005457.9,85.72385,0.9160878
1064615194,J054148.21+004247.6,85.4509,0.7132325
1065201032,J043901.63+233602.9,69.7568054,23.6008224
1065202051,J043029.59+242644.9,67.6233215,24.4458122
1065204112,J043920.94+254501.5,69.8372574,25.7504444
1065204149,J043619.10+254258.9,69.0795898,25.7163887
1065205076,J043558.81+243840.4,68.9950714,24.6445713
1065208129,J044237.69+251536.9,70.6570816,25.2602749
1065209002,J044049.50+255118.9,70.2062912,25.8552685
1065210174,J043051.38+244222.3,67.7141113,24.7062035
1065214040,J042702.79+254222.4,66.7616348,25.7062378
1065214170,J043044.24+260124.7,67.6843338,26.0235367
1065214231,J042704.69+260616.0,66.7695465,26.1044559
1065216178,J043114.43+271017.9,67.8101654,27.1716442
1065801014,J041506.50+272813.5,63.77712,27.47044
1065801168,J041447.30+264626.4,63.69709,26.774
1065801196,J041447.86+264811.0,63.69942,26.80306
1065804121,J041542.78+290959.8,63.92828,29.16662
1065804247,J041301.55+293445.8,63.25648,29.57939
1065805126,J041413.58+281249.1,63.5566,28.21366
1065805127,J041449.27+281230.4,63.70533,28.20846
1065805128,J041414.59+282758.0,63.56081,28.46613
1065805134,J041327.22+281624.6,63.36343,28.27352
1065805199,J041447.39+280305.5,63.69748,28.05153
1065806020,J042026.06+280409.0,65.10861,28.06918
1065806221,J042155.63+275506.1,65.48181,27.91838
1065806238,J041926.26+282614.2,64.85944,28.43729
1065808135,J041738.94+283300.5,64.41228,28.55016
1065808148,J041847.02+282007.4,64.69595,28.33541
1065808152,J041539.16+281858.5,63.91318,28.31626
1065808192,J041505.15+280846.0,63.77148,28.14613
1065808194,J041628.10+280735.7,64.11711,28.12659
1065811037,J041634.44+311241.9,64.14351,31.21165
1065812162,J042049.81+300915.3,65.20757,30.15425
1065901027,J054221.24-015910.6,85.5885,-1.986289
1065901030,J054304.55-020906.4,85.76899,-2.151799
1065901040,J054212.42-020509.7,85.55175,-2.086052
1065901043,J054209.06-020817.4,85.53775,-2.138167
1065901048,J054152.58-020351.5,85.46912,-2.064333
1065901059,J054042.81-014717.1,85.17841,-1.788098
1065901088,J054154.51-014313.9,85.47716,-1.720552
1065901106,J054124.51-022236.4,85.35214,-2.376799
1065901112,J054147.05-021637.9,85.44605,-2.277219
1065901121,J054236.42-022039.8,85.65175,-2.344409
1065901128,J054044.82-021150.1,85.18679,-2.197255
1065901131,J054143.17-020354.3,85.42988,-2.065084
1065901137,J054005.92-020327.1,85.0247,-2.057553
1065901146,J054101.88-015857.6,85.25787,-1.98268
1065901166,J054322.82-021608.9,85.84512,-2.269161
1065901173,J054347.22-022721.6,85.94678,-2.456025
1065901211,J053940.17-022048.0,84.91738,-2.346677
1065901219,J053939.37-021704.5,84.91408,-2.284585
1065902001,J053412.82-012037.8,83.55345,-1.34385
1065902003,J053456.92-012254.7,83.7372,-1.381867
1065902010,J053343.26-010834.7,83.43026,-1.142983
1065902070,J053539.16-011149.1,83.91319,-1.196975
1065902076,J053539.14-014322.2,83.91312,-1.72286
1065902088,J053520.93-013202.2,83.83724,-1.533945
1065902121,J053802.61-020444.6,84.51088,-2.079059
1065902139,J054032.39-014237.9,85.13496,-1.710544
1065902150,J053934.78-013211.9,84.89495,-1.536651
1065902153,J053814.11-021559.7,84.55882,-2.2666
1065902187,J053756.30-014255.5,84.4846,-1.715421
1065902214,J053940.26-015523.6,84.91776,-1.923234
1065902222,J053935.47-015903.3,84.89783,-1.984274
1065903014,J053945.64-003557.2,84.94019,-0.5992359
1065903028,J053821.44-003344.7,84.58934,-0.5624227
1065903069,J053706.24+000855.1,84.27603,0.1486442
1065903076,J053713.06-001152.7,84.30443,-0.1979982
1065903078,J053759.81-000620.4,84.49922,-0.1056871
1065903168,J053837.72+000139.1,84.65717,0.0275388
1065903227,J053702.15-002835.5,84.25896,-0.4765293
1065903235,J053720.55-003255.5,84.33566,-0.5487581
1065903249,J053654.51-002505.0,84.22715,-0.4180768
1065904076,J054330.32-002900.7,85.87634,-0.4835395
1065904179,J054349.74+003535.6,85.95729,0.5932467
1065904250,J054118.52+002725.5,85.32718,0.4570998
1065905023,J054102.47-011738.0,85.26031,-1.293891
1065905064,J054228.53-004205.7,85.61888,-0.7016014
1065905237,J053951.20-004354.9,84.96334,-0.7319232
1065908046,J054618.89-000538.1,86.57873,-0.0939352
1065908048,J054607.88-001156.8,86.53284,-0.1991351
1065908178,J054503.35-011003.7,86.26396,-1.167709
1065908195,J054512.30-011336.8,86.30126,-1.2269
1065909001,J054645.81+001702.4,86.69091,0.2840185
1065909015,J054612.67+001113.0,86.5528,0.1869533
1065909126,J054644.09+001803.0,86.68372,0.3008582
1065909191,J054717.27+003821.3,86.82198,0.6392617
1065909198,J054735.76+003839.8,86.89901,0.6444076
1065909217,J054557.38+002022.1,86.48912,0.3394921
1065909233,J054650.22+000439.6,86.70927,0.0776819
1065910030,J053520.27-005014.4,83.83446,-0.8373576
1065910036,J053434.68-005134.0,83.64454,-0.8594652
1065910066,J053630.68-001843.9,84.12784,-0.3122138
1065910069,J053301.72-002102.6,83.25717,-0.3507483
1065910080,J053530.84-001052.9,83.87852,-0.1813667
1065910107,J053508.69-004343.9,83.78624,-0.7288767
1065910112,J053520.17-004213.7,83.83405,-0.703831
1065910116,J053410.33-004714.7,83.54308,-0.7874371
1065910121,J053427.63-004405.3,83.61514,-0.7348294
1065910128,J053242.33-002634.4,83.17638,-0.4429083
1065910142,J053408.22-003129.8,83.53428,-0.5249539
1065910147,J053446.86-002612.5,83.69525,-0.4368243
1065910161,J053546.00-005752.2,83.94167,-0.96451
1065910194,J053705.90-003223.7,84.27462,-0.5399403
1065910235,J053708.81-003554.5,84.28674,-0.5984948
1065911020,J054027.22+015906.6,85.11343,1.985184
1065912153,J054902.36+010731.0,87.25986,1.125305
1065913242,J054801.06+003430.0,87.00445,0.5750248
1065914046,J053405.73+000905.4,83.5239,0.1515277
1066301048,J034348.89+301332.7,55.95373,30.22575
1066302060,J033739.28+311205.9,54.4137,31.20166
1066303056,J033842.61+323559.4,54.67757,32.59986
1066304039,J034332.06+320617.3,55.88361,32.10482
1066304054,J034444.71+320402.5,56.18632,32.06737
1066304069,J034530.61+320155.6,56.37756,32.03213
1066304108,J034548.28+322411.8,56.45117,32.40329
1066305077,J034237.81+311321.2,55.65757,31.22257
1066305224,J034102.37+311657.2,55.2599,31.28257
1066306141,J035402.22+315440.7,58.50929,31.91132
1066308030,J034710.95+320355.5,56.79563,32.06542
1066309079,J034615.51+334605.7,56.56464,33.76825
1066310225,J033401.66+311439.7,53.50695,31.24437
1066312196,J035052.79+340056.2,57.71998,34.01562
1066313027,J035428.99+323532.5,58.6208,32.59237
1067202051,J043029.59+242644.9,67.62332,24.44581
1067204112,J043920.94+254501.5,69.83726,25.75044
1067204149,J043619.10+254259.0,69.07959,25.71639
1067208129,J044237.69+251536.9,70.65708,25.26027
1067209002,J044049.50+255118.9,70.20629,25.85527
1067210174,J043051.38+244222.3,67.71411,24.7062
1067214040,J042702.79+254222.4,66.76163,25.70624
1067214170,J043044.23+260124.7,67.68433,26.02354
1067214231,J042704.69+260616.0,66.76955,26.10446
1067216178,J043114.44+271017.9,67.81017,27.17164
1074712049,J045711.39+114513.3,74.297463,11.753722
1075203188,J012911.21+515335.0,22.296747,51.893076
1075501014,J041506.50+272813.5,63.77712,27.47044
1075501168,J041447.30+264626.4,63.69709,26.774
1075501196,J041447.86+264811.0,63.69942,26.80306
1075504121,J041542.78+290959.8,63.92828,29.16662
1075504247,J041301.55+293445.8,63.25648,29.57939
1075505126,J041413.58+281249.1,63.5566,28.21366
1075505127,J041449.27+281230.4,63.70533,28.20846
1075505128,J041414.59+282758.0,63.56081,28.46613
1075505130,J041417.00+281057.7,63.57085,28.18271
